../index.html,"< Betty's Favourite Links"
http://www.math.sunysb.edu/~tony/birds/,"Bird Songs of Birds of New York State"
http://www.birdwatchersdigest.com/,"Bird Watcher's Digest"
http://www.birdwatching.com/,"Birdwatching Dot Com"
http://www.birds.cornell.edu/AllAboutBirds,"Cornell Lab of Ornithology - All About Birds"
http://www.learnbirdsongs.com/,"Learn Bird Songs"
