../index.html,"< Weather"
http://www.accuweather.com/en/ca/bancroft/k0l/weather-forecast/54942,"Bancroft"
http://www.accuweather.com/en/ca/ottawa/k1s/weather-forecast/55487,"Ottawa"
http://www.accuweather.com/en/ca/regina/s4r/weather-forecast/50335,"Regina"
http://www.accuweather.com/en/ca/st-thomas/n5p/weather-forecast/54997,"St. Thomas"
http://www.accuweather.com/en/us/zephyrhills-fl/33542/weather-forecast/337649,"Zephyrhills"
