../index.html,"< Rick's Favourite Links"
http://centralelgin.org/,"Central Elgin Home-page"
http://london.ca/construction,"City of London - Road Report"
http://www.city.st-thomas.on.ca/,"City of St. Thomas"
http://www.elgincounty.ca/archives,"Elgin Country Archives"
http://www.elgincounty.ca/,"Elgin County"
http://trackmyplow.com/,"Track My Plow"
